OTU,V41,V42,V43,V45,V44,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V93,V94
OTU1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.539823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38938,0,0,0,0,0,0,0,0,0,0,0,0,0,3.236246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.15929,0,0,0,0,0,0,0,0,0,0,0,0,0,1.078749,0,0,1.680672,0,1.6,0,0,0,0,0,0,0,0,0,7.109005,0,0,0,0,0,0,0
OTU1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.309735,0,0,0,0,0,0,0,0,0,0,0,0,0,3.236246,1.231527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.539823,0,0,0,0,0,0,0,0,0,0,0,0,0,4.314995,7.389163,3.956479,0,2.73224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.309735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36612,0,0,0,0,0,0,0,0,0,5.016722,0,0,0,0,0,0,3.460208,0
OTU2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.849558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,3.311258,0,0,0,0,0,0,0,0,2.008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672241,0,4.341534,4.1841,0,0,2.427184,0,0
OTU428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.309735,0,0,0,0,0,0,0,0,0,0,2.008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.688963,0,0,0,0,0,0,0,0
OTU3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.309735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.688963,0,0,0,0,0,0,0,0
OTU1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,1.404494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.894356,1.3947,0,0,0,0,0
OTU4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.508296,2.877698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.539823,0,9.933775,0,0,0,0,0,0,0,0,0,0,0,1.078749,0,0,0,0,0,0,0,0,0,0,0,0,0,11.70569,0,0,0,0,0,0,0,0
OTU2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.539823,0,0,0,0,0,0,0,0,0,0,0,0,1.303781,10.78749,0,0,0,1.36612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,1.20048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.427184,0,0
OTU757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.18395,0,0,0,0,0,0,0,0
OTU1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.622517,1.672241,0,47.75687,0,0,0,0,0,0
OTU2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.539823,0,0,0,0,0,0,0,0,0,0,0,1.443001,0,1.078749,1.231527,0.9891197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.078749,0,4.945598,0,0,0,1.508296,0,0,0,0,0,4.33526,0,0,0,0,0,0,0,0,0,0
OTU3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,2.518892,0,0,1.443001,0,0,2.463054,0,0,0,0,0,4.316547,0,0,0,0,0,0,0,0,0,0,0,106.8702,0,0,3.590664
OTU2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9292,2.409639,0,0,4.474273,0,0,0,0,0,0,0,1.443001,0,2.157497,1134.236,4.945598,1.680672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,3.10559,0,0,0,1.618123,4.801921,0,0,0,0,0,1.078749,1.231527,5.934718,0,0,0,0,0,0,0,0,0,2.890173,0,0,0,0,0,0,0,0,0,0
OTU3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.309735,2.409639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.309735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.539823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9891197,0,0,0,0,0,0,0,0,0,0,0,0,0,2.894356,1.3947,0,0,2.427184,0,0
OTU1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9891197,5.042017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,3.311258,0,0,0,0,0,2.40096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.539823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,6.696429,0,0,12.0048,0,5.617978,2.008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,1.303781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460208,0
OTU4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9891197,0,0,0,4.524887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.181329
OTU3344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672241,0,0,1.3947,0,0,0,0,0
OTU1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,1.303781,0,0,10.88032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672241,0,0,0,0,0,0,0,0
OTU331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,6.21118,0,0,0,0,0,0,0,0,0,0,0,0,1.978239,6.722689,0,0,0,0,1.123596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,6.002401,0,60.39326,586.3454,1.443001,0,0,0,0.9891197,0,0,0,0,0,0,0,0,0,0,0,0,0,1.447178,0,0,0,0,0,0
OTU2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,6.622517,0,0,0,0,0,0,0,0,0,0,6.518905,6.472492,6.157635,15.82591,8.403361,10.92896,0,3.016591,7.194245,1.123596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5609.639,0,0,0,0,0,3.236246,3.601441,0,21.06742,4.016064,0,0,1.078749,1.231527,1.978239,0,0,16,0,7.194245,0,0,0,0,2.890173,0,0,0,0,0,0,1.526718,0,0,0
OTU3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.228916,0,0,0,0,0,0,0,0,0,0,0,2.607562,1.078749,0,0,0,0,0,0,0,0,2.217295,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.506,0,0,0,82.58929,0,0,0,0,0,0,0,0,0,0,0,0,1.36612,0,0,0,0,0,0,5.681818,11.56069,6.622517,33.44482,75.82938,1.447178,0,3.649635,0,0,0,7.181329
OTU654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43309,0,0,0,0
OTU4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.68675,0,0,0,0,0,1.618123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672241,0,0,2.7894,3.649635,0,0,0,0
OTU3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.55422,3.311258,0,0,2.232143,0,0,0,0,0,0,4.329004,10.43025,1.078749,4.926108,6.923838,70.58824,0,0,0,0,0,0,0,0,0,13.24503,3.344482,52.1327,1.447178,1.3947,4.86618,0,0,0,0
OTU3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.09639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,108.6957,0,0,0,0,0,0,0,0,4.329004,7.822686,21.57497,0,0,0,1.36612,0,0,0,0,0,0,0,0,6.622517,0,4.739336,2.894356,5.578801,0,0,0,0,0
OTU345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5468,3.956479,0,0,0,0,0,0,0,0,1.420455,0,0,0,0,0,0,0,0,0,0,0
OTU1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.228916,0,0,0,0,0,0,0,0,0,0,4.329004,3.911343,3.236246,0,0.9891197,6.722689,1.36612,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29927,0,0,6.920415,0
OTU1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819277,27473.51,0,0,0,0,0,0,0,0,2.008032,0,2.607562,16.18123,13.5468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.09639,0,0,0,0,0,0,0,0,0,0,18.75902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,6.21118,0,0,0,0,0,0,0,0,0,0,4.314995,0,0.9891197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.216545,0,0,0,0
OTU1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,0,1.078749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.739336,1.447178,0,2.43309,0,0,0,0
OTU3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819277,0,0,0,0,0,0,10.80432,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,2.217295,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,27.3794,3.236246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,2.232143,0,0,0,0,0,0,0,0,0,1.231527,0,0,0,0,0,0,0,0,2.123142,0,0,0,0,0,0,0,0,0,0,0,0
OTU2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819277,9.933775,0,2.237136,0,0,0,0,0,5.617978,0,0,0,0,1.231527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.788712,0,0,0,0,0,0
OTU3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,7.822686,0,0,0,0,0,0,6.033183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,4.246285,2.840909,2.890173,0,41.80602,85.30806,73.80608,18.1311,15.81509,0,0,0,0
OTU2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.638554,0,0,0,0,0,0,0,0,0,0,0,0,2.157497,0,0,0,0,0,3.016591,0,0,0,0,0,0,0,0,0,0,29.2887,94.89051,1.526718,0,0,0
OTU4143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.688963,2.369668,0,1.3947,0,0,0,0,0
OTU3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.261364,5.780347,0,0,0,0,0,0,0,0,0,0
OTU2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,4.854369,0,0,4.213483,0,0,0,0,0,0,1.680672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.1798,0,2.123142,0,0,0,0,0,0,0,0,0,1242.718,0,0
OTU3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,3.311258,0,0,0,0,0,0,0,0,0,0,0,6.472492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819277,0,0,0,0,0,0,0,0,0,0,0,0,0,1.231527,0.9891197,1.680672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10687,0,0,0
OTU1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.228916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,2.237136,0,3.521127,21.0356,0,0,84.26966,2.008032,0,22.16428,4.314995,13.5468,19.78239,105.8824,2.73224,0,0,0,0,0,16.98514,1.420455,0,0,1.672241,2.369668,1.447178,2.7894,2.43309,0,0,0,0
OTU356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,1.303781,2.157497,23.39901,0,18.48739,1.36612,0,0,1.438849,0,0,0,0,0,0,0,0,1.447178,0,0,22.90076,0,0,0
OTU802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,13.24503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.788712,0,0,0,0,0,0
OTU4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,2.607562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,2.40096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,10.10101,10.43025,36.67745,24.63054,0,28.57143,6.830601,0,0,0,0,0,2.123142,181.8182,7.225434,0,0,0,0,0,0,0,512.1359,0,0
OTU1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.1908,0,0,0,0,0,0,0,0,0,0
OTU735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.622517,0,0,0,0,0,0,0,0,0,0,2.607562,0,2.463054,0,0,0,0,0,0,0,0,0,2.840909,0,0,41.80602,0,0,0,0,0,0,0,0
OTU1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.5828,3.10559,0,0,0,0,0,0,0,0,0,2.607562,0,1.231527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.933775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,2.217295,0,0,0,0,0,0,0,0,1.216545,0,0,0,0
OTU1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.6556,0,0,0,0,0,0,0,0,0,0,1.303781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.933775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17881,0,0,0,0,0,0,0,2.808989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.622517,965.8385,0,0,0,0,0,0,0,0,0,0,1.078749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.580153,0,0,0
OTU4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.24503,0,0,0,0,0,1.20048,0,0,0,0,5.215124,15.10248,0,0,0,0,0,0,56.11511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,4.016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.216545,0,0,0,0
OTU3167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,0,0,2.607562,2.157497,0,0,1.680672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,0,0,0,81.9849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3947,0,0,0,0,0
OTU4347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55629,0,0,0,0,0,0,0,0,0,0,2.607562,3.236246,6.157635,5.934718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.420455,0,0,0,0,0,0,0,0,0,0,0
OTU1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,0,0,1.303781,0,0,0.9891197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55629,0,0,0,0,0,0,0,0,0,1.443001,1.303781,1.078749,0,55.3907,1.680672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,2.008032,271.2843,24.77184,42.0712,0,0,0,1.36612,0,0,0,1.123596,0,0,0,774.5665,0,1.672241,604.2654,0,47.4198,1.216545,0,0,6.920415,1.795332
OTU2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,2.237136,0,0,0,0,0,0,0,0,0,0,1.231527,0.9891197,0,0,0,0,0,0,0,0,0,0,0,1.672241,0,0,0,0,0,0,0,0
OTU3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,1291.925,2.237136,0,0,0,0,0,0,0,4.329004,0,0,2.463054,0,0,1.36612,0,0,0,0,0,0,0,0,0,0,0,11.57742,0,0,0,9.708738,0,1.795332
OTU1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,0,0,0,46.38619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.622517,9.31677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217295,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9891197,0,0,0,0,0,0,0,2.123142,1.420455,0,0,0,0,0,0,0,0,0,27.68166,8.976661
OTU2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,0,0,0,1.078749,2.463054,9.891197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36612,0,0,0,2.247191,0,0,0,0,0,0,0,0,0,0,0,2.427184,0,0
OTU753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.341534,2.7894,0,0,0,0,0
OTU4567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804.3478,4.474273,0,0,0,0,0,0,0,0,0,1.078749,0,5.934718,1.680672,0,0,0,0,0,0,2.123142,0,0,0,0,0,0,0,1.216545,0,0,0,0
OTU2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.2174,0,0,0,0,0,0,0,0,0,0,1.078749,2.463054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7894,0,0,0,0,0
OTU1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.3043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.427184,0,0
